,Universidad,Ciudad,Titulo,Tipo,Nota_corte,precio_credito,precio_alquiler,gasto,gasto_cat
1772,Universitat Politècnica de València,Valencia,Grado en Ingeniería Forestal y del Medio Natural,Pública / Propio,5.39,20.27,8.3,28.57,Medium
1773,Universitat Politècnica de València,Valencia,Grado en Ingeniería Informática,Pública / Propio,7.12,20.27,8.3,28.57,Medium
1774,Universitat Politècnica de València,Valencia,Grado en Ingeniería Mecánica,Pública / Propio,10.0,20.27,8.3,28.57,Medium
1775,Universitat Politècnica de València,Valencia,Grado en Ingeniería Química,Pública / Propio,9.51,20.27,8.3,28.57,Medium
1776,Universitat Politècnica de València,Valencia,Grado en Tecnología Digital y Multimedia,Pública / Propio,8.63,20.27,8.3,28.57,Medium
1777,Universitat Politècnica de València,Valencia,Grado en Tecnologías Interactivas,Pública / Propio,7.27,20.27,8.3,28.57,Medium
1778,Universitat Politècnica de València,Valencia,Grado en Turismo,Pública / Propio,5.65,16.41,8.3,24.71,Medium
1779,Universidad de Alcalá,Alcalá de Henares,Grado en Administración y Dirección de Empresas,Pública / Propio,6.76,21.39,8.6,29.99,Medium
1780,Universidad de Alcalá,Alcalá de Henares,Grado en Biología,Pública / Propio,9.94,26.14,8.6,34.74,Medium
1781,Universidad de Alcalá,Alcalá de Henares,Grado en Biología Sanitaria,Pública / Propio,12.41,26.14,8.6,34.74,Medium
1782,Universidad de Alcalá,Alcalá de Henares,Grado en Ciencia y Tecnología de la Edificación,Pública / Propio,5.09,24.55,8.6,33.15,Medium
1783,Universidad de Alcalá,Alcalá de Henares,Grado en Ciencias Ambientales,Pública / Propio,7.05,26.14,8.6,34.74,Medium
1784,Universidad de Alcalá,Alcalá de Henares,Grado en Ciencias de la Actividad Física y del Deporte,Pública / Propio,10.06,26.14,8.6,34.74,Medium
1785,Universidad de Alcalá,Alcalá de Henares,Grado en Comunicación Audiovisual,Pública / Propio,8.96,24.55,8.6,33.15,Medium
1786,Universidad de Alcalá,Alcalá de Henares,Grado en Contabilidad y Finanzas,Pública / Propio,6.88,21.39,8.6,29.99,Medium
1787,Universidad de Alcalá,Alcalá de Henares,Grado en Criminalística: Ciencias y Tecnologías Forenses,Pública / Propio,11.65,26.14,8.6,34.74,Medium
1788,Universidad de Alcalá,Alcalá de Henares,Grado en Derecho,Pública / Propio,7.13,21.39,8.6,29.99,Medium
1789,Universidad de Alcalá,Alcalá de Henares,Grado en Economía,Pública / Propio,7.04,21.39,8.6,29.99,Medium
1790,Universidad de Alcalá,Alcalá de Henares,Grado en Economía y Negocios Internacionales,Pública / Propio,10.59,21.39,8.6,29.99,Medium
1791,Universidad de Alcalá,Alcalá de Henares,Grado en Enfermería,Pública / Propio,10.53,26.14,8.6,34.74,Medium
1792,Universidad de Alcalá,Alcalá de Henares,Grado en Estudios Hispánicos,Pública / Propio,5.05,21.39,8.6,29.99,Medium
1793,Universidad de Alcalá,Alcalá de Henares,Grado en Estudios Ingleses,Pública / Propio,7.88,21.39,8.6,29.99,Medium
1794,Universidad de Alcalá,Alcalá de Henares,Grado en Farmacia,Pública / Propio,10.46,26.14,8.6,34.74,Medium
1795,Universidad de Alcalá,Alcalá de Henares,Grado en Fisioterapia,Pública / Propio,11.39,26.14,8.6,34.74,Medium
1796,Universidad de Alcalá,Alcalá de Henares,Grado en Fundamentos de Arquitectura y Urbanismo,Pública / Propio,7.2,24.55,8.6,33.15,Medium
1797,Universidad de Alcalá,Alcalá de Henares,Grado en Historia,Pública / Propio,5.32,21.39,8.6,29.99,Medium
1798,Universidad de Alcalá,Alcalá de Henares,Grado en Humanidades,Pública / Propio,5.12,21.39,8.6,29.99,Medium
1799,Universidad de Alcalá,Alcalá de Henares,Grado en Ingeniería de Computadores,Pública / Propio,4.0,24.55,8.6,33.15,Medium
1800,Universidad de Alcalá,Alcalá de Henares,Grado en Ingeniería Electrónica de Comunicaciones,Pública / Propio,5.77,24.55,8.6,33.15,Medium
1801,Universidad de Alcalá,Alcalá de Henares,Grado en Ingeniería en Electrónica y Automática Industrial,Pública / Propio,7.54,24.55,8.6,33.15,Medium
1802,Universidad de Alcalá,Alcalá de Henares,Grado en Ingeniería en Sistemas de Información,Pública / Propio,4.0,24.55,8.6,33.15,Medium
1803,Universidad de Alcalá,Alcalá de Henares,Grado en Ingeniería en Sistemas de Telecomunicación,Pública / Propio,6.04,24.55,8.6,33.15,Medium
1804,Universidad de Alcalá,Alcalá de Henares,Grado en Ingeniería en Tecnologías de Telecomunicación,Pública / Propio,6.69,24.55,8.6,33.15,Medium
1805,Universidad de Alcalá,Alcalá de Henares,Grado en Ingeniería en Tecnologías Industriales,Pública / Propio,8.85,24.55,8.6,33.15,Medium
1806,Universidad de Alcalá,Alcalá de Henares,Grado en Ingeniería Informática,Pública / Propio,4.0,24.55,8.6,33.15,Medium
1807,Universidad de Alcalá,Alcalá de Henares,Grado en Ingeniería Telemática,Pública / Propio,5.98,24.55,8.6,33.15,Medium
1808,Universidad de Alcalá,Alcalá de Henares,Grado en Lenguas Modernas y Traducción,Pública / Propio,9.05,21.39,8.6,29.99,Medium
1809,Universidad de Alcalá,Alcalá de Henares,Grado en Magisterio de Educación Infantil,Pública / Propio,7.43,21.39,8.6,29.99,Medium
1810,Universidad de Alcalá,Alcalá de Henares,Grado en Magisterio de Educación Primaria,Pública / Propio,5.52,21.39,8.6,29.99,Medium
1811,Universidad de Alcalá,Alcalá de Henares,Grado en Medicina,Pública / Propio,12.92,26.14,8.6,34.74,Medium
1812,Universidad de Alcalá,Alcalá de Henares,Grado en Química,Pública / Propio,9.16,26.14,8.6,34.74,Medium
1813,Universidad de Alcalá,Alcalá de Henares,Grado en Turismo,Pública / Propio,5.68,21.39,8.6,29.99,Medium
1814,Universidad de Cádiz,Cadiz,Grado en Administración y Dirección de Empresas,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1815,Universidad de Cádiz,Cadiz,Grado en Arquitectura Naval e Ingeniería Marítima,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1816,Universidad de Cádiz,Cadiz,Grado en Biotecnología,Pública / Propio,11.27,12.62,8.6,21.22,Medium
1817,Universidad de Cádiz,Cadiz,Grado en Ciencias Ambientales,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1818,Universidad de Cádiz,Cadiz,Grado en Ciencias de la Actividad Física y del Deporte,Pública / Propio,10.53,12.62,8.6,21.22,Medium
1819,Universidad de Cádiz,Cadiz,Grado en Ciencias del Mar,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1820,Universidad de Cádiz,Cadiz,Grado en Criminología y Seguridad,Pública / Propio,9.39,12.62,8.6,21.22,Medium
1821,Universidad de Cádiz,Cadiz,Grado en Derecho,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1822,Universidad de Cádiz,Cadiz,Grado en Educación Infantil,Pública / Propio,7.42,12.62,8.6,21.22,Medium
1823,Universidad de Cádiz,Cadiz,Grado en Educación Primaria,Pública / Propio,8.2,12.62,8.6,21.22,Medium
1824,Universidad de Cádiz,Cadiz,Grado en Enfermería,Pública / Propio,10.1,12.62,8.6,21.22,Medium
1825,Universidad de Cádiz,Cadiz,Grado en Enología,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1826,Universidad de Cádiz,Cadiz,Grado en Estudios Árabes e Islámicos,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1827,Universidad de Cádiz,Cadiz,Grado en Estudios Franceses,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1828,Universidad de Cádiz,Cadiz,Grado en Estudios Ingleses,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1829,Universidad de Cádiz,Cadiz,Grado en Filología Clásica,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1830,Universidad de Cádiz,Cadiz,Grado en Filología Hispánica,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1831,Universidad de Cádiz,Cadiz,Grado en Finanzas y Contabilidad,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1832,Universidad de Cádiz,Cadiz,Grado en Fisioterapia,Pública / Propio,11.26,12.62,8.6,21.22,Medium
1833,Universidad de Cádiz,Cadiz,Grado en Gestión y Administración Pública,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1834,Universidad de Cádiz,Cadiz,Grado en Historia,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1835,Universidad de Cádiz,Cadiz,Grado en Humanidades,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1836,Universidad de Cádiz,Cadiz,Grado en Ingeniería Aeroespacial,Pública / Propio,11.06,12.62,8.6,21.22,Medium
1837,Universidad de Cádiz,Cadiz,Grado en Ingeniería Civil,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1838,Universidad de Cádiz,Cadiz,Grado en Ingeniería Eléctrica,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1839,Universidad de Cádiz,Cadiz,Grado en Ingeniería Electrónica Industrial,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1840,Universidad de Cádiz,Cadiz,Grado en Ingeniería en Diseño Industrial y Desarrollo del Producto,Pública / Propio,7.13,12.62,8.6,21.22,Medium
1841,Universidad de Cádiz,Cadiz,Grado en Ingeniería en Tecnologías Industriales,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1842,Universidad de Cádiz,Cadiz,Grado en Ingeniería Informática,Pública / Propio,7.34,12.62,8.6,21.22,Medium
1843,Universidad de Cádiz,Cadiz,Grado en Ingeniería Mecánica,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1844,Universidad de Cádiz,Cadiz,Grado en Ingeniería Química,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1845,Universidad de Cádiz,Cadiz,Grado en Ingeniería Radioelectrónica,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1846,Universidad de Cádiz,Cadiz,Grado en Lingüística y Lenguas Aplicadas,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1847,Universidad de Cádiz,Cadiz,Grado en Marina,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1848,Universidad de Cádiz,Cadiz,Grado en Marketing e Investigación de Mercados,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1849,Universidad de Cádiz,Cadiz,Grado en Matemáticas,Pública / Propio,10.24,12.62,8.6,21.22,Medium
1850,Universidad de Cádiz,Cadiz,Grado en Medicina,Pública / Propio,12.71,12.62,8.6,21.22,Medium
1851,Universidad de Cádiz,Cadiz,Grado en Náutica y Transporte Marítimo,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1852,Universidad de Cádiz,Cadiz,Grado en Psicología,Pública / Propio,8.46,12.62,8.6,21.22,Medium
1853,Universidad de Cádiz,Cadiz,Grado en Publicidad y Relaciones Públicas,Pública / Propio,7.15,12.62,8.6,21.22,Medium
1854,Universidad de Cádiz,Cadiz,Grado en Química,Pública / Propio,6.22,12.62,8.6,21.22,Medium
1855,Universidad de Cádiz,Cadiz,Grado en Relaciones Laborales y Recursos Humanos,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1856,Universidad de Cádiz,Cadiz,Grado en Trabajo Social,Pública / Propio,7.31,12.62,8.6,21.22,Medium
1857,Universidad de Cádiz,Cadiz,Grado en Turismo,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1858,Universidad de Jaén,Jaén ,Grado en Administración y Dirección de Empresas,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1859,Universidad de Jaén,Jaén ,Grado en Arqueología,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1860,Universidad de Jaén,Jaén ,Grado en Biología,Pública / Propio,8.46,12.62,8.6,21.22,Medium
1861,Universidad de Jaén,Jaén ,Grado en Ciencias Ambientales,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1862,Universidad de Jaén,Jaén ,Grado en Derecho,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1863,Universidad de Jaén,Jaén ,Grado en Educación Infantil,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1864,Universidad de Jaén,Jaén ,Grado en Educación Primaria,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1865,Universidad de Jaén,Jaén ,Grado en Educación Social,Pública / Propio,6.2,12.62,8.6,21.22,Medium
1866,Universidad de Jaén,Jaén ,Grado en Enfermería,Pública / Propio,10.52,12.62,8.6,21.22,Medium
1867,Universidad de Jaén,Jaén ,Grado en Estadística y Empresa,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1868,Universidad de Jaén,Jaén ,Grado en Estudios Ingleses,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1869,Universidad de Jaén,Jaén ,Grado en Filología Hispánica,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1870,Universidad de Jaén,Jaén ,Grado en Finanzas y Contabilidad,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1871,Universidad de Jaén,Jaén ,Grado en Fisioterapia,Pública / Propio,10.66,12.62,8.6,21.22,Medium
1872,Universidad de Jaén,Jaén ,Grado en Geografía e Historia,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1873,Universidad de Jaén,Jaén ,Grado en Gestión y Administración Pública,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1874,Universidad de Jaén,Jaén ,Grado en Historia del Arte,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1875,Universidad de Jaén,Jaén ,Grado en Ingeniería Civil,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1876,Universidad de Jaén,Jaén ,Grado en Ingeniería de Organización Industrial,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1877,Universidad de Jaén,Jaén ,Grado en Ingeniería de Recursos Energéticos,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1878,Universidad de Jaén,Jaén ,Grado en Ingeniería de Tecnologías de Telecomunicación,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1879,Universidad de Jaén,Jaén ,Grado en Ingeniería de Tecnologías Mineras,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1880,Universidad de Jaén,Jaén ,Grado en Ingeniería Eléctrica,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1881,Universidad de Jaén,Jaén ,Grado en Ingeniería Electrónica Industrial,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1882,Universidad de Jaén,Jaén ,Grado en Ingeniería Geomática y Topográfica,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1883,Universidad de Jaén,Jaén ,Grado en Ingeniería Informática,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1884,Universidad de Jaén,Jaén ,Grado en Ingeniería Mecánica,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1885,Universidad de Jaén,Jaén ,Grado en Ingeniería Química Industrial,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1886,Universidad de Jaén,Jaén ,Grado en Ingeniería Telemática,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1887,Universidad de Jaén,Jaén ,Grado en Psicología,Pública / Propio,6.24,12.62,8.6,21.22,Medium
1888,Universidad de Jaén,Jaén ,Grado en Química,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1889,Universidad de Jaén,Jaén ,Grado en Relaciones Laborales y Recursos Humanos,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1890,Universidad de Jaén,Jaén ,Grado en Trabajo Social,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1891,Universidad de Jaén,Jaén ,Grado en Turismo,Pública / Propio,5.0,12.62,8.6,21.22,Medium
1892,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Administración y Dirección de Empresas,Pública / Propio,7.02,9.85,8.6,18.45,Low
1893,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Biología,Pública / Propio,9.85,13.93,8.6,22.53,Medium
1894,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Biotecnología,Pública / Propio,12.34,13.93,8.6,22.53,Medium
1895,Universidad de Vigo,Vigo,Grado en Educación Infantil,Pública / Propio,7.21,9.85,8.6,18.45,Low
1896,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Ciencia Política y de la Administración,Pública / Propio,5.0,9.85,8.6,18.45,Low
1897,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Ciencias de la Cultura y Difusión Cultural,Pública / Propio,5.19,9.85,8.6,18.45,Low
1898,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Comunicación Audiovisual,Pública / Propio,10.32,9.85,8.6,18.45,Low
1899,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Criminología,Pública / Propio,9.47,9.85,8.6,18.45,Low
1900,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Derecho,Pública / Propio,6.76,9.85,8.6,18.45,Low
1901,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Economía,Pública / Propio,5.0,9.85,8.6,18.45,Low
1902,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Educación Social,Pública / Propio,7.95,9.85,8.6,18.45,Low
1903,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Enfermería,Pública / Propio,11.04,13.93,8.6,22.53,Medium
1904,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Farmacia,Pública / Propio,9.06,13.93,8.6,22.53,Medium
1905,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Filología Clásica,Pública / Propio,6.76,9.85,8.6,18.45,Low
1906,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Filosofía,Pública / Propio,5.29,9.85,8.6,18.45,Low
1907,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Física,Pública / Propio,11.38,13.93,8.6,22.53,Medium
1908,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Geografía y Ordenación del Territorio,Pública / Propio,4.0,9.85,8.6,18.45,Low
1909,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Historia,Pública / Propio,8.21,9.85,8.6,18.45,Low
1910,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Historia del Arte,Pública / Propio,5.9,9.85,8.6,18.45,Low
1911,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Ingeniería Agrícola y Agroalimentaria,Pública / Propio,5.14,13.93,8.6,22.53,Medium
1912,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Ingeniería Civil,Pública / Propio,5.0,13.93,8.6,22.53,Medium
1913,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Ingeniería de Procesos Químicos Industriales,Pública / Propio,5.37,13.93,8.6,22.53,Medium
1914,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Ingeniería Forestal y del Medio Natural,Pública / Propio,5.85,13.93,8.6,22.53,Medium
1915,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Ingeniería Informática,Pública / Propio,10.9,13.93,8.6,22.53,Medium
1916,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Ingeniería Química,Pública / Propio,6.46,13.93,8.6,22.53,Medium
1917,Universidad de Santiago de Compostela,Santiago de Compostela,Grado en Lengua y Literatura Españolas,Pública / Propio,6.6,9.85,8.6,18.45,Low
